,Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Year,dates_proccessed,Suspect Surrendered,Suspect Captured,Suspects Suicide,Suspects Killed by Cop
2932,2097271,"August 22, 2021",Michigan,Grand Rapids,1500 block of Linden Ave SE,1,3,0,0,0,,2021.0,2021-08-22,0,0,0,0
2933,2098321,"August 22, 2021",Oregon,Portland,322 NW Everett St,0,5,0,0,0,,2021.0,2021-08-22,0,0,0,0
2934,2096687,"August 21, 2021",Illinois,Chicago,3500 block of W Walnut St,0,4,0,0,0,,2021.0,2021-08-21,0,0,0,0
2935,2097063,"August 21, 2021",Illinois,Chicago,1600 block of E 87th Pl,1,5,0,0,0,,2021.0,2021-08-21,0,0,0,0
2936,2095800,"August 20, 2021",Michigan,Flint,2905 Saginaw St,1,3,0,0,0,,2021.0,2021-08-20,0,0,0,0
2937,2095116,"August 19, 2021",Illinois,Chicago,300 block of E 47th St,0,4,0,0,0,,2021.0,2021-08-19,0,0,0,0
2938,2095394,"August 19, 2021",Maryland,Edgewood,1700 block of Crimson Tree Way,1,3,0,0,0,,2021.0,2021-08-19,0,0,0,0
2939,2095087,"August 19, 2021",Pennsylvania,Philadelphia,5100 block of Germantown Ave,1,4,0,0,0,,2021.0,2021-08-19,0,0,0,0
2940,2094421,"August 18, 2021",Maryland,Germantown,19575 Scenery Dr,1,3,0,0,1,,2021.0,2021-08-18,0,1,0,0
2941,2094457,"August 18, 2021",North Carolina,Durham,Ridgeway Ave and Wabash St,1,3,0,0,0,,2021.0,2021-08-18,0,0,0,0
2942,2094071,"August 18, 2021",Ohio,Youngstown,619 Samuel Ave,2,4,0,0,0,,2021.0,2021-08-18,0,0,0,0
2943,2094035,"August 18, 2021",California,Los Angeles,W Jefferson Blvd and Culver Blvd,0,4,0,0,1,,2021.0,2021-08-18,0,1,0,0
2944,2093581,"August 17, 2021",New York,Brooklyn,422 Mother Gaston Blvd,0,5,0,0,0,,2021.0,2021-08-17,0,0,0,0
2945,2092469,"August 16, 2021",New York,Brooklyn,927 DeKalb Ave,0,8,0,0,0,,2021.0,2021-08-16,0,0,0,0
2946,2092227,"August 16, 2021",Michigan,Detroit,4421 Central Ave,1,3,0,0,0,,2021.0,2021-08-16,0,0,0,0
2947,2091597,"August 15, 2021",Texas,San Antonio,1621 S New Braunfels Ave,3,2,0,0,2,,2021.0,2021-08-15,0,2,0,0
2948,2091489,"August 15, 2021",Illinois,Chicago,1300 block of E 75th St,0,4,0,0,0,,2021.0,2021-08-15,0,0,0,0
2949,2091531,"August 14, 2021",Indiana,Indianapolis,Wheeler St and E 28th St,1,3,0,0,0,,2021.0,2021-08-14,0,0,0,0
2950,2090949,"August 14, 2021",New York,Brooklyn,Lexington Ave and Marcy Ave,0,4,0,0,0,,2021.0,2021-08-14,0,0,0,0
2951,2090971,"August 14, 2021",Ohio,Akron,271 Maiden Ln,0,5,0,0,0,,2021.0,2021-08-14,0,0,0,0
2952,2090777,"August 14, 2021",Indiana,Indianapolis,Lafayette Rd and W 38th St,1,4,0,0,0,,2021.0,2021-08-14,0,0,0,0
2953,2090924,"August 14, 2021",New Jersey,Trenton,875 New Willow St,0,4,0,0,0,,2021.0,2021-08-14,0,0,0,0
2954,2092110,"August 14, 2021",Texas,Wichita Falls,2406 Sheppard Access Rd,0,4,0,0,0,,2021.0,2021-08-14,0,0,0,0
2955,2089972,"August 13, 2021",Nevada,Las Vegas,2601 E Sunset Rd,0,6,1,0,0,,2021.0,2021-08-13,0,0,0,1
2956,2088659,"August 11, 2021",Pennsylvania,Philadelphia,5500 Rising Sun Ave,1,4,0,0,0,,2021.0,2021-08-11,0,0,0,0
2957,2087433,"August 10, 2021",Oregon,Portland,NE Milton St,2,4,0,0,0,,2021.0,2021-08-10,0,0,0,0
2958,2086148,"August 9, 2021",Massachusetts,Boston,27 Irma St,1,5,0,0,1,,2021.0,2021-08-09,0,1,0,0
2959,2086236,"August 9, 2021",Michigan,Flint,3201 Hammerberg Rd,2,4,0,0,1,,2021.0,2021-08-09,0,1,0,0
2960,2085396,"August 8, 2021",New York,Brooklyn,101 Wortman Ave,3,2,0,0,0,,2021.0,2021-08-08,0,0,0,0
2961,2085388,"August 8, 2021",Illinois,Chicago,1800 block of W 87th St,1,5,0,1,1,,2021.0,2021-08-08,0,1,0,0
2962,2085401,"August 8, 2021",Illinois,Chicago,8300 block of S Halsted St,1,4,0,0,0,,2021.0,2021-08-08,0,0,0,0
2963,2085489,"August 8, 2021",Texas,Houston,2504 FM 1960 Rd E,1,5,0,0,0,,2021.0,2021-08-08,0,0,0,0
2964,2085438,"August 8, 2021",District of Columbia,Washington,3600 block of New York Ave NE,0,4,0,0,0,,2021.0,2021-08-08,0,0,0,0
2965,2085542,"August 8, 2021",Louisiana,New Orleans,700 block of Bourbon St,0,5,0,0,1,,2021.0,2021-08-08,0,1,0,0
2966,2085256,"August 7, 2021",Alabama,Montgomery,200 block of John Morris Ave,0,4,0,0,0,,2021.0,2021-08-07,0,0,0,0
2967,2085071,"August 7, 2021",Illinois,Chicago,211 S Maplewood Ave,0,4,0,0,0,,2021.0,2021-08-07,0,0,0,0
2968,2084884,"August 7, 2021",Virginia,Norfolk,700 block of Granby St,0,4,0,0,0,,2021.0,2021-08-07,0,0,0,0
2969,2084889,"August 6, 2021",Tennessee,Nashville,1000 block of 43rd Ave North,0,4,0,0,0,,2021.0,2021-08-06,0,0,0,0
2970,2082957,"August 4, 2021",Pennsylvania,Philadelphia,3653 Germantown Ave,0,4,0,0,0,,2021.0,2021-08-04,0,0,0,0
2971,2081884,"August 3, 2021",Illinois,Urbana,1204 W Church St,1,3,0,0,0,,2021.0,2021-08-03,0,0,0,0
2972,2081131,"August 2, 2021",South Carolina,Greenwood,101 Heddy Rd,3,1,0,0,1,,2021.0,2021-08-02,0,1,0,0
2973,2080733,"August 2, 2021",South Carolina,Columbia,6908 Two Notch Rd,0,9,0,0,0,,2021.0,2021-08-02,0,0,0,0
2974,2080390,"August 1, 2021",Texas,Nacogdoches,1400 block of Dolph St,1,3,0,0,5,,2021.0,2021-08-01,0,5,0,0
2975,2080536,"August 1, 2021",Rhode Island,Providence,77 Reservoir Ave,0,5,0,0,0,,2021.0,2021-08-01,0,0,0,0
2976,2079920,"August 1, 2021",Louisiana,New Orleans,1600 block of Iberville St,1,3,0,0,1,,2021.0,2021-08-01,0,1,0,0
2977,2079913,"August 1, 2021",Louisiana,New Orleans,Bourbon St and Orleans Ave,0,4,0,1,3,,2021.0,2021-08-01,0,3,0,0
2978,2079044,"July 31, 2021",Ohio,Columbus,1662 W Mound St,1,5,0,0,0,,2021.0,2021-07-31,0,0,0,0
2979,2078897,"July 31, 2021",Illinois,Chicago,1600 block of E Hayes Dr,1,3,0,0,0,,2021.0,2021-07-31,0,0,0,0
2980,2079271,"July 31, 2021",Indiana,Indianapolis,1134 W 30th St,0,5,0,0,1,,2021.0,2021-07-31,0,1,0,0
2981,2080006,"July 31, 2021",Michigan,Saginaw,2700 block of Lynnwood Ave,2,2,0,0,0,,2021.0,2021-07-31,0,0,0,0
2982,2079516,"July 31, 2021",New York,Corona (Queens),97-07 37th Ave,0,10,0,0,0,,2021.0,2021-07-31,0,0,0,0
2983,2081480,"July 31, 2021",Ohio,Cleveland,3100 block of W 25th St,0,5,0,0,0,,2021.0,2021-07-31,0,0,0,0
2984,2079533,"July 31, 2021",Kentucky,Lexington,414 East 5th St,0,5,0,0,0,,2021.0,2021-07-31,0,0,0,0
2985,2078540,"July 29, 2021",Iowa,Davenport,Pacific St and West Locust St,0,4,0,0,0,,2021.0,2021-07-29,0,0,0,0
2986,2077587,"July 29, 2021",Pennsylvania,Pittsburgh,239 Gilkeson Rd,2,2,1,0,0,,2021.0,2021-07-29,0,0,1,0
2987,2077018,"July 28, 2021",District of Columbia,Washington,3400 block of 22nd St SE,0,4,0,0,0,,2021.0,2021-07-28,0,0,0,0
2988,2077549,"July 28, 2021",Alabama,Montgomery,1800 block of Rosa Parks Ave,1,3,0,0,2,,2021.0,2021-07-28,0,2,0,0
2989,2076889,"July 28, 2021",South Carolina,Charleston,Hanover St and Johnson St,1,4,0,0,1,,2021.0,2021-07-28,0,1,0,0
2990,2074353,"July 25, 2021",Michigan,Detroit,16342 W McNichols Rd,0,6,0,0,0,,2021.0,2021-07-25,0,0,0,0
2991,2074406,"July 25, 2021",California,Wasco,1718 1st St,4,1,1,0,0,,2021.0,2021-07-25,0,0,0,1
2992,2073472,"July 25, 2021",Illinois,Chicago,4800 block of W Race Ave,0,5,0,0,0,,2021.0,2021-07-25,0,0,0,0
2993,2073597,"July 25, 2021",Washington,Seattle,100 block of Occidental Ave S,2,3,0,0,0,,2021.0,2021-07-25,0,0,0,0
2994,2072782,"July 24, 2021",Ohio,Columbus,N High St and E 4th Ave,0,4,0,0,0,,2021.0,2021-07-24,0,0,0,0
2995,2072962,"July 24, 2021",Texas,Amarillo,1306 NE 3rd Ave,0,6,0,0,0,,2021.0,2021-07-24,0,0,0,0
2996,2072761,"July 24, 2021",Georgia,Macon,Cherry St and Martin Luther King Jr Blvd,2,3,0,0,1,,2021.0,2021-07-24,0,1,0,0
2997,2072342,"July 23, 2021",South Carolina,Spartanburg,151 Palisade St,2,2,0,0,0,,2021.0,2021-07-23,0,0,0,0
2998,2071982,"July 23, 2021",South Carolina,Darlington,505 Oleander Dr,0,4,0,0,1,,2021.0,2021-07-23,0,1,0,0
2999,2072896,"July 23, 2021",California,San Rafael,842 4th St,2,4,0,0,0,,2021.0,2021-07-23,0,0,0,0
3000,2071343,"July 22, 2021",Texas,Houston,9717 N Houston Rosslyn Rd,1,5,0,0,0,,2021.0,2021-07-22,0,0,0,0
3001,2070329,"July 21, 2021",Illinois,Chicago,1400 block of S Ridgeway Ave,0,5,0,0,0,,2021.0,2021-07-21,0,0,0,0
3002,2069490,"July 21, 2021",Maryland,Hyattsville (Adelphi),1836 Metzerott Rd,1,4,0,0,0,,2021.0,2021-07-21,0,0,0,0
3003,2070645,"July 21, 2021",Illinois,Chicago,1647 N La Salle Dr,0,8,0,0,0,,2021.0,2021-07-21,0,0,0,0
3004,2070310,"July 21, 2021",Illinois,Chicago,3300 block of W Douglas Blvd,2,3,0,0,1,,2021.0,2021-07-21,0,1,0,0
3005,2068568,"July 20, 2021",Texas,Jacksonville,16241 TX-110,4,0,0,0,3,,2021.0,2021-07-20,0,3,0,0
3006,2067728,"July 19, 2021",New Jersey,Perth Amboy,417 Fayette St,0,6,0,0,2,,2021.0,2021-07-19,0,2,0,0
3007,2068061,"July 19, 2021",Illinois,Chicago,3308 W Flournoy St,0,4,0,0,0,,2021.0,2021-07-19,0,0,0,0
3008,2066335,"July 18, 2021",Ohio,Toledo,5205 Telegraph Rd,1,3,0,0,0,,2021.0,2021-07-18,0,0,0,0
3009,2067135,"July 18, 2021",Florida,Gainesville,1634 NE 8th Ave,1,4,0,0,0,,2021.0,2021-07-18,0,0,0,0
3010,2066680,"July 18, 2021",North Carolina,Burlington,421 N Church St,0,4,0,0,0,,2021.0,2021-07-18,0,0,0,0
3011,2066905,"July 18, 2021",Arizona,Tucson,1575 E 36th St,3,3,1,0,0,,2021.0,2021-07-18,0,0,0,1
3012,2066812,"July 18, 2021",California,Walnut Creek,2580 N Main St,1,3,0,0,0,,2021.0,2021-07-18,0,0,0,0
3013,2067290,"July 18, 2021",Texas,Houston,3421 Antoine Dr,2,2,1,0,0,,2021.0,2021-07-18,0,0,1,0
3014,2065252,"July 17, 2021",Oregon,Portland,300 block of SW 3rd Ave,1,6,0,0,0,,2021.0,2021-07-17,0,0,0,0
3015,2066189,"July 17, 2021",Illinois,Chicago,5006 W Ohio St,0,6,0,0,0,,2021.0,2021-07-17,0,0,0,0
3016,2065634,"July 16, 2021",California,Sacramento,L St and Front St,2,4,0,0,2,,2021.0,2021-07-16,0,2,0,0
3017,2065009,"July 16, 2021",Pennsylvania,Philadelphia,2700 block of Ruby Terrace,1,4,0,0,0,,2021.0,2021-07-16,0,0,0,0
3018,2066249,"July 16, 2021",South Carolina,Greenville,840 Mauldin Rd,1,3,0,0,0,,2021.0,2021-07-16,0,0,0,0
3019,2064260,"July 16, 2021",New Hampshire,Manchester,I-293,0,4,0,0,0,,2021.0,2021-07-16,0,0,0,0
3020,2064992,"July 16, 2021",District of Columbia,Washington,2900 block of MLK Ave SE,1,5,0,0,1,,2021.0,2021-07-16,0,1,0,0
3021,2065118,"July 16, 2021",Illinois,Chicago,647 N Lockwood Ave,1,4,0,0,2,,2021.0,2021-07-16,0,2,0,0
3022,2063495,"July 15, 2021",Texas,Levelland,1105 10th St,1,4,0,1,1,,2021.0,2021-07-15,0,1,0,0
3023,2065533,"July 15, 2021",Massachusetts,Boston,265 Centre St,0,4,0,0,0,,2021.0,2021-07-15,0,0,0,0
3024,2062097,"July 14, 2021",Illinois,Chicago,4600 block of W Monroe St,0,5,0,0,0,,2021.0,2021-07-14,0,0,0,0
3025,2062359,"July 14, 2021",Illinois,Chicago,1533 W 79th St,0,5,0,0,1,,2021.0,2021-07-14,0,1,0,0
3026,2060865,"July 13, 2021",Indiana,Indianapolis,4200 block of Arborcrest Dr,1,3,0,0,1,,2021.0,2021-07-13,0,1,0,0
3027,2060949,"July 13, 2021",Michigan,Detroit,9855 Chalmers St,1,5,0,1,1,,2021.0,2021-07-13,0,1,0,0
3028,2060706,"July 12, 2021",Pennsylvania,Beaver Falls,900 9th St,2,3,0,0,1,,2021.0,2021-07-12,0,1,0,0
3029,2060293,"July 12, 2021",New Jersey,Iselin,515 US-1,0,4,0,0,4,,2021.0,2021-07-12,0,4,0,0
3030,2060605,"July 12, 2021",New York,Corona (Queens),180th St and 145th Dr,0,4,0,0,0,,2021.0,2021-07-12,0,0,0,0
3031,2059440,"July 11, 2021",Texas,El Paso (Socorro),1300 Joe Battle Blvd,1,5,0,0,0,,2021.0,2021-07-11,0,0,0,0
3032,2059404,"July 10, 2021",Pennsylvania,Philadelphia,W Butler St and N 9th St,0,6,0,0,0,,2021.0,2021-07-10,0,0,0,0
3033,2058950,"July 10, 2021",Massachusetts,Boston,34 Cameron St,0,4,0,0,1,,2021.0,2021-07-10,0,1,0,0
3034,2058837,"July 10, 2021",Ohio,Springfield,405 S Burnett Rd,1,3,0,0,0,,2021.0,2021-07-10,0,0,0,0
3035,2058421,"July 9, 2021",California,Los Angeles,7114 W Manchester Ave,0,4,0,0,0,,2021.0,2021-07-09,0,0,0,0
3036,2057427,"July 8, 2021",Connecticut,Hartford,175 Nelson St,0,4,0,0,5,,2021.0,2021-07-08,0,5,0,0
3037,2053262,"July 5, 2021",Ohio,Toledo,Lawrence Ave and Wall St,1,11,0,0,0,,2021.0,2021-07-05,0,0,0,0
3038,2053500,"July 5, 2021",California,Santa Rosa,1500 block of Beachwood Dr,1,3,0,0,0,,2021.0,2021-07-05,0,0,0,0
3039,2055252,"July 5, 2021",New York,Buffalo,50 block of Donovan Dr,1,3,0,0,2,,2021.0,2021-07-05,0,2,0,0
3040,2053048,"July 5, 2021",Illinois,Chicago,6108 S Wabash Ave,2,4,0,0,0,,2021.0,2021-07-05,0,0,0,0
3041,2052524,"July 4, 2021",California,Thermal,Jackson St and Airport Blvd,0,4,0,0,0,,2021.0,2021-07-04,0,0,0,0
3042,2054233,"July 4, 2021",Ohio,Cleveland,Kinsman Rd and E 139th St,0,4,0,0,0,,2021.0,2021-07-04,0,0,0,0
3043,2054132,"July 4, 2021",Illinois,Peoria,600 block of Haungs Ave,1,3,0,0,1,,2021.0,2021-07-04,0,1,0,0
3044,2053508,"July 4, 2021",Nevada,North Las Vegas,1200 block of W Helen Ave,2,7,0,0,0,,2021.0,2021-07-04,0,0,0,0
3045,2053563,"July 4, 2021",Illinois,Rantoul,400 block of S Maplewood Dr,0,5,0,0,0,,2021.0,2021-07-04,0,0,0,0
3046,2052689,"July 4, 2021",Illinois,Danville,12 S College St,0,4,0,0,0,,2021.0,2021-07-04,0,0,0,0
3047,2053786,"July 4, 2021",Missouri,Kansas City,E 43rd St and Indiana Ave,0,4,0,0,0,,2021.0,2021-07-04,0,0,0,0
3048,2053346,"July 4, 2021",Texas,Dallas,8200 block of Towns St,3,3,0,0,3,,2021.0,2021-07-04,0,3,0,0
3049,2053365,"July 4, 2021",Texas,Dallas,3700 Dixon Ave,0,5,0,0,0,,2021.0,2021-07-04,0,0,0,0
3050,2052353,"July 4, 2021",Texas,Fort Worth,3400 block of Horne St,0,8,0,0,0,,2021.0,2021-07-04,0,0,0,0
3051,2052342,"July 4, 2021",Nebraska,Omaha,2311 N 24th St,1,4,0,0,1,,2021.0,2021-07-04,0,1,0,0
3052,2052058,"July 3, 2021",North Carolina,Chadbourn,Broadway Rd,3,1,0,0,0,,2021.0,2021-07-03,0,0,0,0
3053,2051763,"July 3, 2021",Pennsylvania,Lancaster,50 block of W Orange St,0,4,0,0,0,,2021.0,2021-07-03,0,0,0,0
3054,2052471,"July 3, 2021",Georgia,Swainsboro,229 S Main St,1,3,0,0,1,,2021.0,2021-07-03,0,1,0,0
3055,2052346,"July 3, 2021",Illinois,Chicago,1000 block of W 89th St,0,4,0,0,0,,2021.0,2021-07-03,0,0,0,0
3056,2050836,"July 2, 2021",Virginia,Norfolk,923 Madison Ave,0,4,0,0,1,,2021.0,2021-07-02,0,1,0,0
3057,2051190,"July 2, 2021",Pennsylvania,Philadelphia,7700 block of Ogontz Ave,1,4,0,0,0,,2021.0,2021-07-02,0,0,0,0
3058,2050972,"July 2, 2021",Illinois,Champaign,704 N Hickory St,1,4,0,0,1,,2021.0,2021-07-02,0,1,0,0
3059,2050593,"July 1, 2021",Illinois,Chicago,6500 block of S Halsted St,0,7,0,0,0,,2021.0,2021-07-01,0,0,0,0
3060,2050151,"July 1, 2021",South Carolina,Spartanburg,225 Amelia St,1,4,1,0,0,,2021.0,2021-07-01,0,0,0,1
3061,2050353,"July 1, 2021",Virginia,Chesapeake,1200 block of Seaboard Ave,2,2,0,0,0,,2021.0,2021-07-01,0,0,0,0
3062,2049419,"June 30, 2021",Illinois,Chicago,2200 block of S Millard Ave,0,4,0,0,0,,2021.0,2021-06-30,0,0,0,0
3063,2049907,"June 30, 2021",Louisiana,Marrero,6500 block of Lapalco Blvd,0,4,0,0,0,,2021.0,2021-06-30,0,0,0,0
3064,2049845,"June 30, 2021",Texas,Houston,12101 Fondren Rd,3,1,0,0,1,,2021.0,2021-06-30,0,1,0,0
3065,2050167,"June 30, 2021",Delaware,Dover,100 block of S New St,1,3,0,0,0,,2021.0,2021-06-30,0,0,0,0
3066,2046714,"June 27, 2021",Illinois,Chicago,2000 block of E 71st St,1,5,0,0,0,,2021.0,2021-06-27,0,0,0,0
3067,2046574,"June 27, 2021",Illinois,Saint Charles,2051 Lincoln Hwy,1,3,0,0,0,,2021.0,2021-06-27,0,0,0,0
3068,2046897,"June 27, 2021",Illinois,Chicago,6300 block of South Artesian Ave,1,10,0,0,0,,2021.0,2021-06-27,0,0,0,0
3069,2047170,"June 27, 2021",Tennessee,Memphis,2500 block of Dunn Ave,3,1,0,0,1,,2021.0,2021-06-27,0,1,0,0
3070,2047726,"June 27, 2021",North Carolina,Greensboro,801 Province Spring Cir,0,4,0,0,0,,2021.0,2021-06-27,0,0,0,0
3071,2046781,"June 26, 2021",Texas,Houston,4902 Laura Koppe Rd,1,3,0,0,0,,2021.0,2021-06-26,0,0,0,0
3072,2045579,"June 26, 2021",Illinois,Chicago,6100 block of N McCormick Blvd,1,3,0,0,0,,2021.0,2021-06-26,0,0,0,0
3073,2047787,"June 26, 2021",Alabama,Fort Deposit,Forest Dr,1,3,0,0,1,,2021.0,2021-06-26,0,1,0,0
3074,2045043,"June 25, 2021",Ohio,Columbus,I-670 and Neil Ave,0,4,0,0,0,,2021.0,2021-06-25,0,0,0,0
3075,2045564,"June 25, 2021",Illinois,Chicago,7000 block of S Indiana Ave,0,4,0,0,0,,2021.0,2021-06-25,0,0,0,0
3076,2044701,"June 25, 2021",New York,Bronx,Zerega Ave and Watson Ave,0,5,0,0,0,,2021.0,2021-06-25,0,0,0,0
3077,2044733,"June 24, 2021",Florida,Gainesville,4701 NW 6th St,1,4,0,0,3,,2021.0,2021-06-24,0,3,0,0
3078,2043834,"June 23, 2021",Alabama,Montgomery,100 block of Rotary St,2,2,0,0,0,,2021.0,2021-06-23,0,0,0,0
3079,2043465,"June 23, 2021",New York,Buffalo,114 Hickory St,0,4,0,0,0,,2021.0,2021-06-23,0,0,0,0
3080,2043898,"June 23, 2021",Illinois,Chicago,4900 block of W Hubbard St,0,4,0,0,0,,2021.0,2021-06-23,0,0,0,0
3081,2043715,"June 23, 2021",Illinois,Chicago,7000 block of S Vincennes Ave,0,4,0,0,0,,2021.0,2021-06-23,0,0,0,0
3082,2041726,"June 21, 2021",Missouri,Saint Louis,4002 Sullivan Ave,3,3,0,1,1,,2021.0,2021-06-21,0,1,0,0
3083,2041555,"June 21, 2021",District of Columbia,Washington,300 block of 50th St NE,0,4,0,0,0,,2021.0,2021-06-21,0,0,0,0
3084,2040643,"June 20, 2021",Virginia,Richmond,200 block of Crane St,1,3,0,0,0,,2021.0,2021-06-20,0,0,0,0
3085,2041297,"June 20, 2021",California,Richmond,2108 Dunn Ave,3,5,0,0,2,,2021.0,2021-06-20,0,2,0,0
3086,2040265,"June 20, 2021",Colorado,Aurora,12455 E Mississippi Ave,1,4,0,0,0,,2021.0,2021-06-20,0,0,0,0
3087,2041363,"June 20, 2021",Florida,Wildwood,9605 Co Rd 235,1,10,0,0,1,,2021.0,2021-06-20,0,1,0,0
3088,2040374,"June 20, 2021",Texas,Dallas,4619 E R L Thornton Freeway,0,8,0,0,0,,2021.0,2021-06-20,0,0,0,0
3089,2040732,"June 20, 2021",Ohio,Cincinnati,3000 block of Borden St,1,3,0,0,2,,2021.0,2021-06-20,0,2,0,0
3090,2040243,"June 20, 2021",Indiana,Granger,7321 Heritage Square Dr,1,4,0,0,0,,2021.0,2021-06-20,0,0,0,0
3091,2040991,"June 20, 2021",New Jersey,Atlantic City,1700 block of Atlantic Ave,1,3,0,0,0,,2021.0,2021-06-20,0,0,0,0
3092,2039457,"June 19, 2021",Alaska,Anchorage,E 3rd Ave and Gambell St,1,4,0,0,1,,2021.0,2021-06-19,0,1,0,0
3093,2039346,"June 19, 2021",Louisiana,Baton Rouge,7132 Florida Blvd,2,4,0,0,0,,2021.0,2021-06-19,0,0,0,0
3094,2039964,"June 19, 2021",California,Oakland,2200 block of Lakeshore Ave,1,7,0,0,0,,2021.0,2021-06-19,0,0,0,0
3095,2040013,"June 19, 2021",New Jersey,Newark,525 Elizabeth Ave,0,4,0,0,0,,2021.0,2021-06-19,0,0,0,0
3096,2039441,"June 18, 2021",Minnesota,Minneapolis,400 block of 14th Ave SE,0,5,0,0,0,,2021.0,2021-06-18,0,0,0,0
3097,2037813,"June 17, 2021",Virginia,Petersburg,Virginia Ave and Melville St,0,4,0,0,0,,2021.0,2021-06-17,0,0,0,0
3098,2037887,"June 17, 2021",North Carolina,Durham,1600 block of Holloway St,2,2,0,0,0,,2021.0,2021-06-17,0,0,0,0
3099,2038622,"June 17, 2021",Ohio,Cincinnati,3056 Mathers St,1,3,0,0,0,,2021.0,2021-06-17,0,0,0,0
3100,2038152,"June 17, 2021",New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,4,0,0,0,,2021.0,2021-06-17,0,0,0,0
3101,2036635,"June 16, 2021",Maryland,Baltimore,2100 block of West Lexington St,1,5,0,0,0,,2021.0,2021-06-16,0,0,0,0
3102,2036121,"June 15, 2021",Illinois,Chicago,3800 block of W Monroe St,0,5,0,0,0,,2021.0,2021-06-15,0,0,0,0
3103,2035313,"June 15, 2021",Alabama,Albertville,956 Industrial Blvd,3,1,1,0,0,,2021.0,2021-06-15,0,0,1,0
3104,2035452,"June 15, 2021",Illinois,Chicago,6221 S Morgan St,5,3,0,0,0,,2021.0,2021-06-15,0,0,0,0
3105,2035733,"June 14, 2021",Georgia,Columbus,3400 8th Ave,2,2,0,0,3,,2021.0,2021-06-14,0,3,0,0
3106,2034408,"June 14, 2021",Michigan,Lansing,300 block of N Cedar St,2,2,0,0,0,,2021.0,2021-06-14,0,0,0,0
3107,2034470,"June 14, 2021",Florida,Boynton Beach,I-95 and E Gateway Blvd,1,3,0,0,0,,2021.0,2021-06-14,0,0,0,0
3108,2033905,"June 13, 2021",Ohio,West Salem,9161 Rainbow Hwy,1,5,0,1,1,,2021.0,2021-06-13,0,1,0,0
3109,2033605,"June 13, 2021",Kentucky,Louisville,5200 block of Robinwood Rd,1,3,0,0,0,,2021.0,2021-06-13,0,0,0,0
3110,2032486,"June 12, 2021",Ohio,Cleveland,8805 Buckeye Rd,3,4,0,0,2,,2021.0,2021-06-12,0,2,0,0
3111,2032203,"June 12, 2021",Illinois,Chicago,7500 block of S Prairie Ave,1,9,0,0,0,,2021.0,2021-06-12,0,0,0,0
3112,2032220,"June 12, 2021",Texas,Austin,400 block of E 6th St,1,13,0,1,1,,2021.0,2021-06-12,0,1,0,0
3113,2031976,"June 11, 2021",Georgia,Savannah,200 block of Avery St,2,6,0,0,0,,2021.0,2021-06-11,0,0,0,0
3114,2032580,"June 11, 2021",North Carolina,Winston Salem (Winston-salem),844 E. Devonshire St,1,3,0,0,0,,2021.0,2021-06-11,0,0,0,0
3115,2031801,"June 11, 2021",Washington,Seattle,9808 16th Ave SW,2,2,0,0,0,,2021.0,2021-06-11,0,0,0,0
3116,2032282,"June 11, 2021",Texas,Dallas,378 N Jim Miller Rd,0,5,0,0,1,,2021.0,2021-06-11,0,1,0,0
3117,2030720,"June 10, 2021",Michigan,Detroit,1600 block Calvert Ave,1,3,0,0,0,,2021.0,2021-06-10,0,0,0,0
3118,2030639,"June 10, 2021",New York,Yonkers,150 Elm St,0,4,0,0,3,,2021.0,2021-06-10,0,3,0,0
3119,2030708,"June 10, 2021",Illinois,Chicago,6530 S Claremont Ave,1,4,0,0,1,,2021.0,2021-06-10,0,1,0,0
3120,2029078,"June 8, 2021",Tennessee,Nashville,Clarksville Pike and Buena Vista Pike,1,3,0,0,0,,2021.0,2021-06-08,0,0,0,0
3121,2028745,"June 8, 2021",Tennessee,Memphis,2246 Eldridge Ave,1,4,0,0,1,,2021.0,2021-06-08,0,1,0,0
3122,2028928,"June 8, 2021",Texas,Houston,4115 Washington Ave,0,5,0,0,0,,2021.0,2021-06-08,0,0,0,0
3123,2027736,"June 7, 2021",Ohio,Cleveland,4100 block of E 81st St,0,6,0,0,0,,2021.0,2021-06-07,0,0,0,0
3124,2027046,"June 7, 2021",Florida,Homestead,12550 SW 282nd St,2,3,1,0,0,,2021.0,2021-06-07,0,0,1,0
3125,2026802,"June 6, 2021",Missouri,Saint Louis,100 N 7th St,0,4,0,0,0,,2021.0,2021-06-06,0,0,0,0
3126,2026651,"June 6, 2021",North Carolina,Snow Hill,50 block of Katie Ct,0,4,0,0,0,,2021.0,2021-06-06,0,0,0,0
3127,2027725,"June 6, 2021",Ohio,Cleveland,3700 block of Woodbridge Ave,0,8,0,0,0,,2021.0,2021-06-06,0,0,0,0
3128,2027375,"June 6, 2021",California,Oakland,5100 block of Ygnacio Ave,0,5,0,0,0,,2021.0,2021-06-06,0,0,0,0
3129,2026123,"June 6, 2021",Florida,Miami (Kendall),10549 SW 109th Ct,3,6,0,0,3,,2021.0,2021-06-06,0,3,0,0
3130,2026713,"June 6, 2021",Utah,Salt Lake City,1354 N General Dr,1,4,0,0,2,,2021.0,2021-06-06,0,2,0,0
3131,2026112,"June 6, 2021",Illinois,Chicago,8900 block of S Cottage Grove Ave,0,8,0,0,0,,2021.0,2021-06-06,0,0,0,0
